"Timestamp","CAF","Ghana","Guinea","Inland_Angola","Offshore_Angola","Warri","pc_CAF","pc_Ghana","pc_Guinea","pc_Inland_Angola","pc_Offshore_Angola","pc_Warri"
"09/08/2011 03:00 UTC",0.0,0.0,0.0,0.00043874712864612448,0.0014494692725028368,0.0,0.0,0.0,0.0,23.23606173419271,76.763938265807283,0.0
"09/08/2011 06:00 UTC",0.0,0.0,0.0,0.00046179335897475194,0.0014872336640776433,0.0,0.0,0.0,0.0,23.693532901946721,76.306467098053275,0.0
"09/08/2011 09:00 UTC",0.0,0.0,0.0,0.0004499850163976246,0.0014023540026007007,0.0,0.0,0.0,0.0,24.292800172236259,75.707199827763745,0.0
"09/08/2011 12:00 UTC",0.0,0.0,0.0,0.00041832001513556762,0.001425908534824214,0.0,0.0,0.0,0.0,22.682655853293792,77.317344146706219,0.0
"09/08/2011 15:00 UTC",0.0,0.0,0.0,0.00036669379144821162,0.001253632322493712,0.0,0.0,0.0,0.0,22.630863521425344,77.36913647857466,0.0
"09/08/2011 18:00 UTC",0.0,0.0,0.0,0.00029641023958749111,0.0012968001204231516,0.0,0.0,0.0,0.0,18.604589012684496,81.395410987315515,0.0
"09/08/2011 21:00 UTC",0.0,0.0,0.0,0.0002963499133765298,0.0013798401280426197,0.0,0.0,0.0,0.0,17.679971008873469,82.320028991126534,0.0
"09/08/2011 00:00 UTC",0.0,0.0,0.0,0.00034612891889528166,0.0017029290537810091,0.0,0.0,0.0,0.0,16.892099858121632,83.107900141878375,0.0
"10/08/2011 03:00 UTC",0.0,0.0,0.0,0.00045680424377979778,0.0012479963138077642,0.0,0.0,0.0,0.0,26.795172124193499,73.204827875806501,0.0
"10/08/2011 06:00 UTC",0.0,0.0,0.0,0.00051284968299296753,0.001166510193151889,0.0,0.0,0.0,0.0,30.538402773458351,69.461597226541656,0.0
"10/08/2011 09:00 UTC",0.0,0.0,0.0,0.00057185208681707553,0.0010441312193016578,0.0,0.0,0.0,0.0,35.387252123943604,64.612747876056403,0.0
"10/08/2011 12:00 UTC",0.0,0.0,0.0,0.00061279010063999774,0.00087926681183805606,0.0,0.0,0.0,0.0,41.070155938104072,58.929844061895921,0.0
"10/08/2011 15:00 UTC",0.0,0.0,0.0,0.00061345211503830181,0.00077056238127530183,0.0,0.0,0.0,0.0,44.324110525739734,55.675889474260252,0.0
"10/08/2011 18:00 UTC",0.0,0.0,0.0,0.00055905746204125059,0.00086232522575400701,0.0,0.0,0.0,0.0,39.331945354450511,60.668054645549496,0.0
"10/08/2011 21:00 UTC",0.0,0.0,0.0,0.00049011874050337856,0.0011234459658422888,0.0,0.0,0.0,0.0,30.374904618072527,69.625095381927466,0.0
"10/08/2011 00:00 UTC",0.0,0.0,0.0,0.00049193138627158994,0.0016010657472327115,0.0,0.0,0.0,0.0,23.503681796637249,76.496318203362748,0.0
"11/08/2011 03:00 UTC",0.0,0.0,0.0,0.00052046641758559449,0.0013191890752937193,0.0,0.0,0.0,0.0,28.291515427760501,71.708484572239513,0.0
"11/08/2011 06:00 UTC",0.0,0.0,0.0,0.00056506083717648172,0.001196322300073624,0.0,0.0,0.0,0.0,32.080518157943878,67.919481842056115,0.0
"11/08/2011 09:00 UTC",0.0,0.0,0.0,0.00058190720917515593,0.00098937917140323327,0.0,0.0,0.0,0.0,37.033809773171733,62.966190226828267,0.0
"11/08/2011 12:00 UTC",0.0,0.0,0.0,0.00059645184170269518,0.00088903360991007385,0.0,0.0,0.0,0.0,40.151981364417708,59.848018635582299,0.0
"11/08/2011 15:00 UTC",0.0,0.0,0.0,0.00056107824769075344,0.00089902149752741994,1.1820364139147273e-08,0.0,0.0,0.0,38.427080568119997,61.57210987975963,0.00080955212038424972
